categoryId,name,description,vehicleType,order,icon,image
688bf07e20d85dee52256325,SERVOFRENO,Servofreno,car,249,brake-booster,
688bf07e20d85dee52256325,DEPRESOR DE FENO,Depresor de freno,car,250,brake-depressor,
688bf07e20d85dee52256325,REPARTIDO DE FRENO,Repartidor de freno,car,251,brake-proportioning-valve,
688bf07e20d85dee52256325,PRODUCTOS DE LIMPIEZA DEL FRENO Y EMBRAGUE,Productos de limpieza del freno y embrague,car,252,brake-cleaner,
688bf07e20d85dee52256325,PINTURA PINZA DE FENO,Pintura de pinza de freno,car,253,brake-caliper-paint,
688bf07e20d85dee52256325,SPRAYS Y AEROSOLES TÉCNICOS,Sprays y aerosoles técnicos,car,254,spray,
688bf07e20d85dee52256325,PASTA DE MONTAJE PARA TUBOS DE ESCAPE,Pasta de montaje para tubos de escape,car,255,exhaust-paste,
688bf07e20d85dee52256325,LUBRICANTES,Lubricantes para frenos,car,256,lubricant,
688bf07e20d85dee52256325,KIT DE EPARACIÓN EJE DE FRENO DE ESTACIONAMIENTO,Kit de reparación del eje de freno de estacionamiento,car,257,parking-brake-repair-kit,
688bf07e20d85dee52256325,SENSOR DE ACELERACIÓN LONGITUDINAL / TRANSVERSAL,Sensor de aceleración longitudinal y transversal,car,258,acceleration-sensor,
688bf07e20d85dee52256325,RELÉ SAB,Relé SAB,car,259,relay,
688bf07e20d85dee52256325,SENSOR DE RECORRIDO DEL PEDAL,Sensor de recorrido del pedal,car,260,pedal-sensor,
688bf07e20d85dee52256325,UNIDAD DE CONTROL DEL ABS / ASR,Unidad de control del ABS / ASR,car,261,abs-control-unit,
688bf07e20d85dee52256325,FORRO DE FRENOS ALTO RENDIMIENTO,Forro de frenos de alto rendimiento,car,262,high-performance-brake-lining,
688bf07e20d85dee52256325,FRENO DE DISCO ALTO RENDIMIENTO,Freno de disco de alto rendimiento,car,263,high-performance-brake-disc,
688bf07e20d85dee52256325,HERRAMIENTAS DE FRENO,Herramientas de freno,car,264,brake-tools,
688bf07e20d85dee52256325,FRENO DE MANO,Freno de mano,car,265,handbrake,
688bf07e20d85dee52256325,FRENO DE TAMBOR,Freno de tambor,car,266,brake-drum,
688bf07e20d85dee52256326,FILTRO DE ACEITE,Filtro de aceite,car,267,oil-filter,
688bf07e20d85dee52256326,FILTRO DE AIRE,Filtro de aire,car,268,air-filter,
688bf07e20d85dee52256326,FILTRO DE HABITÁCULO,Filtro de habitáculo,car,269,cabin-filter,
688bf07e20d85dee52256326,FILTRO DE COMBUSTIBLE,Filtro de combustible,car,270,fuel-filter,
688bf07e20d85dee52256326,FILTRO DE BOMBA DE COMBUSTIBLE,Filtro de bomba de combustible,car,271,fuel-pump-filter,
688bf07e20d85dee52256326,JUEGO DE FILTRO,Juego de filtros,car,272,filter-kit,
688bf07e20d85dee52256326,FILTRO CAJA DE CAMBIOS AUTOMATICA,Filtro de caja de cambios automática,car,273,transmission-filter,
688bf07e20d85dee52256326,KIT PIEZAS CAMBIO ACEITE CAJA AUTOMÁTICA,Kit de piezas para cambio de aceite de caja automática,car,274,transmission-oil-change-kit,
688bf07e20d85dee52256326,FILTRO DESHIDRATADOR,Filtro deshidratador,car,275,dehydrator-filter,
688bf07e20d85dee52256326,FILTRO HIDRÁULICO DE DIRECCIÓN,Filtro hidráulico de dirección,car,276,power-steering-filter,
688bf07e20d85dee52256326,FILTRO DE AIRE DEPORTIVO,Filtro de aire deportivo,car,277,sport-air-filter,
688bf07e20d85dee52256326,JUNTA DEL SOPORTE DEL FILTRO DE ACEITTE DEL MOTOR,Junta del soporte del filtro de aceite del motor,car,278,gasket,
688bf07e20d85dee52256326,MANGUITO DE ADMISIÓN DEL MOTOR,Manguito de admisión del motor,car,279,intake-hose,
688bf07e20d85dee52256326,VÁLVULA DEL FILTRO DE COMBUSTIBLE,Válvula del filtro de combustible,car,280,valve,
688bf07e20d85dee52256326,CÁRTER DEL FILTRO DE COMBUSTIBLE,Cárter del filtro de combustible,car,281,filter-housing,
688bf07e20d85dee52256326,SOPORTE DE LA CAJA DEL FILTRO DE AIRE,Soporte de la caja del filtro de aire,car,282,air-filter-bracket,
688bf07e20d85dee52256326,FILTRO DE AIRE SECUNDARIO,Filtro de aire secundario,car,283,secondary-air-filter,
688bf07e20d85dee52256326,LLAVES PARA FILTROS,Llaves para filtros,car,284,filter-wrench,
688bf07e20d85dee52256327,ACEITE DE MOTOR,Aceite de motor,car,285,oil,
688bf07e20d85dee52256327,ANTICONGELANTE,Anticongelante,car,286,antifreeze,
688bf07e20d85dee52256327,LIQUIDO DE FRENOS,Líquido de frenos,car,287,brake-fluid,
688bf07e20d85dee52256327,ACEITE DE TRANSMISIÓN AUTOMÁTICA,Aceite de transmisión automática,car,288,transmission-oil,
688bf07e20d85dee52256327,DETERGENTE PARA LUNAS Y CRISTALES,Detergente para lunas y cristales,car,289,glass-cleaner,
688bf07e20d85dee52256327,ACEITE DE LA DIRECCIÓN ASISTIDA,Aceite de la dirección asistida,car,290,power-steering-oil,
688bf07e20d85dee52256327,ACEITE HIDRÁULICO,Aceite hidráulico,car,291,hydraulic-oil,
688bf07e20d85dee52256327,LÍQUIDO DE ESCAPE DIPESEL / ADBLUE,Líquido de escape diésel / AdBlue,car,292,adblue,
688bf07e20d85dee52256327,AGUA DESTILADA,Agua destilada,car,293,distilled-water,
688bf07e20d85dee52256327,ADITIVOS DE ACEITE DE MOTOR,Aditivos de aceite de motor,car,294,oil-additive,
688bf07e20d85dee52256327,ADITIVOS Y TRATAMIENTOS PARA LA TRANSMISIÓN,Aditivos y tratamientos para la transmisión,car,295,transmission-additive,
688bf07e20d85dee52256327,ADITIVOS PARA FLUIDO HIDRÁULICO,Aditivos para fluido hidráulico,car,296,hydraulic-additive,
688bf07e20d85dee52256327,ADITIVOS DE COMBUSTIBLE,Aditivos de combustible,car,297,fuel-additive,
688bf07e20d85dee52256327,ADITIVOS DE TURBOCOMPRESOR,Aditivos de turbocompresor,car,298,turbo-additive,
688bf07e20d85dee52256329,FARO PRINCIPAL,Faro principal,car,299,headlight,
688bf07e20d85dee52256329,PILOTO TRASERO,Piloto trasero,car,300,taillight,
688bf07e20d85dee52256329,ESPEJO RETROVISOR,Espejo retrovisor,car,301,rearview-mirror,
688bf07e20d85dee52256329,CRISTAL ESPEJO RETROVISOR,Cristal del espejo retrovisor,car,302,mirror-glass,
688bf07e20d85dee52256329,PARACHOQUES,Parachoques,car,303,bumper,
688bf07e20d85dee52256329,GUARDABARROS,Guardabarros,car,304,fender,
688bf07e20d85dee52256329,CAPÓ,Capó,car,305,hood,
688bf07e20d85dee52256329,AMORTIGUADOR DE MALETERO,Amortiguador de maletero,car,306,trunk-damper,
688bf07e20d85dee52256329,AMORTIGUADOR DWE CAPÓ,Amortiguador del capó,car,307,hood-damper,
688bf07e20d85dee52256329,PILOTO INTERMITENTE,Piloto intermitente,car,308,turn-signal,
688bf07e20d85dee52256329,FAROS ANTINIEBLAS,Faros antiniebla,car,309,fog-light,
688bf07e20d85dee52256329,LUZ DE MATRÍCULA,Luz de matrícula,car,310,license-plate-light,
688bf07e20d85dee52256329,PIEZAS DEL FARO,Piezas del faro,car,311,headlight-parts,
688bf07e20d85dee52256329,LUZ DE FRENO ADICIONAL,Luz de freno adicional,car,312,additional-brake-light,
688bf07e20d85dee52256329,CRISTAL DEL FARO ANTINIEBLA DELANTERO,Cristal del faro antiniebla delantero,car,313,fog-light-glass,
688bf07e20d85dee52256329,LUZ ANTINIEBLA TRASERA,Luz antiniebla trasera,car,314,rear-fog-light,
688bf07e20d85dee52256329,REFLECTOR,Reflector,car,315,reflector,
688bf07e20d85dee52256329,LUZ DE APARCAMIENTO,Luz de aparcamiento,car,316,parking-light,
688bf07e20d85dee52256329,PIEZAS DE LUCES TRASERAS,Piezas de luces traseras,car,317,taillight-parts,
688bf07e20d85dee52256329,PIEZAS DE FAROS DE LUZ ANTINIEBLA,Piezas de faros de luz antiniebla,car,318,fog-light-parts,
688bf07e20d85dee52256329,LUZ DIURNA,Luz diurna,car,319,daytime-running-light,
688bf07e20d85dee52256329,LUZ DE MARCHA ATRÁS,Luz de marcha atrás,car,320,reverse-light,
688bf07e20d85dee52256329,LUCES DE FRENO,Luces de freno,car,321,brake-light,
688bf07e20d85dee52256329,CUBIERTA RETROVISOR EXTERIOR,Cubierta de retrovisor exterior,car,322,mirror-cover,
688bf07e20d85dee52256329,REJILLA PARACHOQUES,Rejilla de parachoques,car,323,bumper-grille,
688bf07e20d85dee52256329,REJILLA,Rejilla,car,324,grille,
688bf07e20d85dee52256329,MOLDURAS DE PARACHOQUE,Molduras de parachoques,car,325,bumper-molding,
688bf07e20d85dee52256329,SOPORTE DE PARACHOQUE,Soporte de parachoques,car,326,bumper-bracket,
688bf07e20d85dee52256329,REFUERZO PARAGOLPES,Refuerzo de paragolpes,car,327,bumper-reinforcement,
688bf07e20d85dee52256329,SENSORES DE APARCAMIENTO,Sensores de aparcamiento,car,328,parking-sensor,
688bf07e20d85dee52256329,FALDON DELANTERO,Faldón delantero,car,329,front-spoiler,
688bf07e20d85dee52256329,TAPA DEL ENGANCHE DE REMOLCADO,Tapa del enganche de remolcado,car,330,tow-hitch-cover,
688bf07e20d85dee52256329,PASO DE RUEDA,Paso de rueda,car,331,wheel-arch,
688bf07e20d85dee52256329,ALETINES,Aletines,car,332,side-skirt,
688bf07e20d85dee52256329,LÁMPARA PARA FAROS DE CARRETERA,Lámpara para faros de carretera,car,333,high-beam-bulb,
688bf07e20d85dee52256329,BOMBILLA PARA LUCES INTERMITENTES,Bombilla para luces intermitentes,car,334,turn-signal-bulb,
688bf07e20d85dee52256329,LÁMPARA DE LUZ DE MATRÍCULA,Lámpara de luz de matrícula,car,335,license-plate-bulb,
688bf07e20d85dee52256329,LÁMPARA DE FARO TRASERO,Lámpara de faro trasero,car,336,taillight-bulb,
688bf07e20d85dee52256329,LÁMPARA DE FARO,Lámpara de faro,car,337,headlight-bulb,
688bf07e20d85dee52256329,FAROS DE XENÓN,Faros de xenón,car,338,xenon-headlight,
688bf07e20d85dee52256329,LÁMPARA PARA FAROS DE LUZ ANTINIEBLA,Lámpara para faros de luz antiniebla,car,339,fog-light-bulb,
688bf07e20d85dee52256329,PUERTAS PIEZA,Puertas pieza,car,340,door,
688bf07e20d85dee52256329,POMO DE PUERTA,Pomo de puerta,car,341,door-handle,
688bf07e20d85dee52256329,CAERRADURA DE PUERTA,Cerradura de puerta,car,342,door-lock,
688bf07e20d85dee52256329,MOLDURAS,Molduras,car,343,molding,
688bf07e20d85dee52256329,PORTÓN TRASERO,Portón trasero,car,344,rear-hatch,
688bf07e20d85dee52256329,BOMBÍN DE CERRADURA,Bombín de cerradura,car,345,lock-cylinder,
688bf07e20d85dee52256329,JUNTA DE PARABRISAS,Junta de parabrisas,car,346,windshield-gasket,
688bf07e20d85dee52256329,CIERRE CENTRALIZADO,Cierre centralizado,car,347,central-locking,
688bf07e20d85dee52256329,JUNTA DEL MARCO DE LA PUERTA,Junta del marco de la puerta,car,348,door-frame-gasket,
688bf07e20d85dee52256329,SOPORTE DE RADIADOR,Soporte de radiador,car,349,radiator-support,
688bf07e20d85dee52256329,UMBRAL,Umbral,car,350,door-sill,
688bf07e20d85dee52256329,CHAPA LATERAL,Chapa lateral,car,351,side-panel,
688bf07e20d85dee52256329,CUBIERTA MOTOR,Cubierta del motor,car,352,engine-cover,
688bf07e20d85dee52256329,ALIJAMIENTO DEL GATO HIDRÁULICO,Alojamiento del gato hidráulico,car,353,jack-compartment,
688bf07e20d85dee52256329,PUENTE,Puente,car,354,beam,
688bf07e20d85dee52256329,PROTECTOR ANTIPOEMTRAMINENTO DEL MOTOR,Protector antipolvo del motor,car,355,engine-dust-protector,
688bf07e20d85dee52256329,LARGUERO,Larguero,car,356,side-member,
688bf07e20d85dee52256329,AMORTIGUACIÓN DEL COMPORTAMIENTO DE MOTOR,Amortiguación del comportamiento del motor,car,357,engine-mount,
688bf07e20d85dee52256329,DEPÓSITO DE COMBUSTIBLE,Depósito de combustible,car,358,fuel-tank,
688bf07e20d85dee52256329,VÁLVULA DE VENTILACIÓN DEL DEPÓSITO DEL COMBUSTIBLE,Válvula de ventilación del depósito de combustible,car,359,vent-valve,
688bf07e20d85dee52256329,INTERRUPTOR DE ENCENDIDO,Interruptor de encendido,car,360,ignition-switch,
688bf07e20d85dee52256329,LUNAS DE VENTANAS,Lunas de ventanas,car,361,window-glass,
688bf07e20d85dee52256329,PRODUCTOS DE LAVADO Y CUIDADO EXTERIOR DE AUTOS,Productos de lavado y cuidado exterior de automóviles,car,362,exterior-cleaner,
688bf07e20d85dee52256329,ESPONJAS TOALLITAS Y CEPILLOS,Esponjas toallitas y cepillos,car,363,sponges-towels-brushes,
688bf07e20d85dee52256329,PINTURAS AUTOMOTICES,Pinturas automotrices,car,364,automotive-paint,
688bf07e20d85dee52256329,PINTURAS PARA EL PARACHOQUES,Pinturas para el parachoques,car,365,bumper-paint,
688bf07e20d85dee52256329,PINTURA EN SPRAY DE COLOR RAL,Pintura en spray de color RAL,car,366,ral-spray-paint,
688bf07e20d85dee52256329,LACAS,Lacas,car,367,lacquer,
688bf07e20d85dee52256329,PRODUCTOS DESENGRASANTES POTENTES,Productos desengrasantes potentes,car,368,degreaser,
688bf07e20d85dee52256329,PINTURA PARA IMPRIMACIÓN DEL AUTOMÓVIL,Pintura para imprimación del automóvil,car,369,primer-paint,
688bf07e20d85dee52256329,ENDURECEDROES DE PINTURA,Endurecedores de pintura,car,370,paint-hardener,
688bf07e20d85dee52256329,DILUYENTES,Diluyentes,car,371,thinner,
688bf07e20d85dee52256329,CONVERTIDORES DE ÓXIDO,Convertidores de óxido,car,372,rust-converter,
688bf07e20d85dee52256329,RECUBRMIENTO ANTICORROSIVO,Recubrimiento anticorrosivo,car,373,anti-corrosion-coating,
688bf07e20d85dee52256329,PROTECTOR ANTIGRAVILLA,Protector antigravilla,car,374,stone-chip-protector,
688bf07e20d85dee52256329,CERA PARA CAVIDADES,Cera para cavidades,car,375,cavity-wax,
688bf07e20d85dee52256329,SELLADOR DE PARABRISAS Y VÍDRIO,Sellador de parabrisas y vidrio,car,376,windshield-sealant,
688bf07e20d85dee52256329,ADHEESIVO PARA VIDIRIO DE AUTOS Y PARABRISAS,Adhesivo para vidrio de automóviles y parabrisas,car,377,glass-adhesive,
688bf07e20d85dee52256329,PEGAMENTOS PARA PLÁSTICOS,Pegamentos para plásticos,car,378,plastic-adhesive,
688bf07e20d85dee52256329,MUELLE NEUMÁTICO CAPOTA,Muelle neumático de capota,car,379,hood-spring,
688bf07e20d85dee52256329,JUNTA DEL TECHO CORREDIZO,Junta del techo corredizo,car,380,sunroof-gasket,
688bf07e20d85dee52256329,JUNTA LUZ TRASERA,Junta de luz trasera,car,381,rear-light-gasket,
688bf07e20d85dee52256329,REVESTIMIENTO POSTERIOR,Revestimiento posterior,car,382,rear-trim,
688bf07e20d85dee52256329,BASTIDOR DE TECHO,Bastidor de techo,car,383,roof-frame,
688bf07e20d85dee52256329,LOTIPO,Lotipo,car,384,logo,
688bf07e20d85dee52256329,PLACA DE MATRÍCULA Y SOPORTE,Placa de matrícula y soporte,car,385,license-plate-bracket,
688bf07e20d85dee52256329,SOPORTE DEL SENSOR DE AYUDA AL APARCAMIENTO,Soporte del sensor de ayuda al aparcamiento,car,386,parking-assist-bracket,
688bf07e20d85dee52256329,PANEL DEL PISO Y PANEL DEL BAJOS,Panel del piso y panel de bajos,car,387,floor-panel,
688bf07e20d85dee52256329,SUJECIÓN DEL RADIADOR,Sujeción del radiador,car,388,radiator-mount,
688bf07e20d85dee52256329,INTERMITENTE LATERAL,Intermitente lateral,car,389,side-indicator,
688bf07e20d85dee52256329,PARABRISAS,Parabrisas,car,390,windshield,
688bf07e20d85dee52256329,LUNA TRASERA,Luna trasera,car,391,rear-window,
688bf07e20d85dee52256329,CRISTAL FARO,Cristal de faro,car,392,headlight-glass,
688bf07e20d85dee52256329,CAERADURA PORTÓN TRASERO,Cerradura del portón trasero,car,393,hatch-lock,
688bf07e20d85dee52256329,SOPORTE DE3 BATERÍA,Soporte de batería,car,394,battery-holder,
688bf07e20d85dee52256329,ALETINES,Aletines,car,395,side-skirt,
688bf07e20d85dee5225632a,COJNETE DE RUEDA,Cojinete de rueda,car,396,wheel-bearing,
688bf07e20d85dee5225632a,BRAZO DE SUSPENSIÓN,Brazo de suspensión,car,397,suspension-arm,
688bf07e20d85dee5225632a,SILENTBLOCK BARRA ESTABILIZADORA,Silentblock de barra estabilizadora,car,398,stabilizer-bushing,
688bf07e20d85dee5225632a,JUEGO DE REPARACIÓN BRAZO DE SUSPENSIÓN,Juego de reparación de brazo de suspensión,car,399,suspension-arm-repair-kit,
688bf07e20d85dee5225632a,CONTROL DE PRESIÓN DE NEUMÁTICOS,Control de presión de neumáticos,car,400,tire-pressure-monitor,
688bf07e20d85dee5225632a,BUJE DE RUEDA,Buje de rueda,car,401,wheel-bushing,
688bf07e20d85dee5225632a,RETÉN DEL BUJE DE RUEDA,Retén del buje de rueda,car,402,bushing-seal,
688bf07e20d85dee5225632a,TUERCA DEL MUÑON DEL EJE,Tuerca del muñón del eje,car,403,kingpin-nut,
688bf07e20d85dee5225632a,SILENTBLOCK BRAZO SUSPENSIÓN,Silentblock de brazo de suspensión,car,404,suspension-arm-bushing,
688bf07e20d85dee5225632a,KIT DE MONTAJE DE LA BARRA OSCILANTE,Kit de montaje de la barra oscilante,car,405,swing-arm-mount-kit,
688bf07e20d85dee5225632a,KIT DE REPARACIÓN DE LA SUSPENSIÓN,Kit de reparación de la suspensión,car,406,suspension-repair-kit,
688bf07e20d85dee5225632a,TORNILLO DE AJUSTE DE LA INCLINACIÓN,Tornillo de ajuste de la inclinación,car,407,camber-adjustment-bolt,
688bf07e20d85dee5225632a,BARRA ESTABILIZADORA,Barra estabilizadora,car,408,stabilizer-bar,
688bf07e20d85dee5225632a,KIT DE REPARACIÓN DE LA BARRA DE ACOPLAMIENTO,Kit de reparación de la barra de acoplamiento,car,409,link-repair-kit,
688bf07e20d85dee5225632a,SOPORTE DE LA BARRA ESTABLIZADORA,Soporte de la barra estabilizadora,car,410,stabilizer-bracket,
688bf07e20d85dee5225632a,RÓTULA AXIAL DE DIRECCIÓN,Rótula axial de dirección,car,411,steering-ball-joint,
688bf07e20d85dee5225632a,FUELLE DE DIRECCIÓN,Fuelle de dirección,car,412,steering-boot,
688bf07e20d85dee5225632a,ROÓTULA DE SUSPENSIÓN,Rótula de suspensión,car,413,suspension-ball-joint,
688bf07e20d85dee5225632a,KIT DE REPARACIÓN DE LA RÓTULA DE LA SUSPENSIÓN,Kit de reparación de la rótula de la suspensión,car,414,suspension-ball-joint-repair-kit,
688bf07e20d85dee5225632a,COPELAS DEL AMORTIGUADOR,Copelas del amortiguador,car,415,shock-absorber-bushing,
688bf07e20d85dee5225632a,GUARDAPOLVOS AMORTIGUADOR Y DE SUSPENSIÓN,Guardapolvos de amortiguador y de suspensión,car,416,shock-absorber-boot,
688bf07e20d85dee5225632a,BALLESTAS,Ballestas,car,417,leaf-spring,
688bf07e20d85dee5225632a,TORNILLOS DE RUEDA,Tornillos de rueda,car,418,wheel-bolt,
688bf07e20d85dee5225632a,ENSANCHAMIENTO ANCHO VÍA,Ensanchamiento de ancho de vía,car,419,wheel-spacer,
688bf07e20d85dee5225632a,TACO DE MOTOR,Taco de motor,car,420,engine-mount,
688bf07e20d85dee5225632a,SOPORTE DE LA CAJA DE CAMBIOS,Soporte de la caja de cambios,car,421,transmission-mount,
688bf07e20d85dee5225632a,BUJE EJE,Buje de eje,car,422,axle-bushing,
688bf07e20d85dee5225632a,PUENTE,Puente,car,423,beam,
688bf07e20d85dee5225632a,SENSOR DE ABS,Sensor de ABS,car,424,abs-sensor,
688bf07e20d85dee5225632a,ANILLO DE SENSOR DE ABS,Anillo de sensor de ABS,car,425,abs-ring,
688bf07e20d85dee5225632a,MANGUETA,Mangueta,car,426,steering-knuckle,
688bf07e20d85dee5225632a,CAJA COJINETE RUEDA,Caja cojinete de rueda,car,427,wheel-bearing-housing,
688bf07e20d85dee5225632a,PIVOTE DE DIRECCIPÓN,Pivote de dirección,car,428,steering-pivot,
688bf07e20d85dee5225632a,PASTA DE MONTAJE PARA TUBOS DE ESCAPE,Pasta de montaje para tubos de escape,car,429,exhaust-paste,
688bf07e20d85dee5225632a,SPRAYS Y AEROSOLES TÉCNICOS,Sprays y aerosoles técnicos,car,430,spray,
688bf07e20d85dee5225632a,FIJADORES DE ROSCA,Fijadores de rosca,car,431,thread-locker,
688bf07e20d85dee5225632a,SUSPENSIÓN DE LA CABINA,Suspensión de la cabina,car,432,cabin-suspension,
688bf07e20d85dee5225632a,HERRAMIENTAS PARA SUSPENSIÓN,Herramientas para suspensión,car,433,suspension-tools,
688bf07e20d85dee5225632a,CASQUILLO DEL PIVOTE DE LA MANGUETA,Casquillo del pivote de la mangueta,car,434,steering-knuckle-bushing,
688bf07e20d85dee5225632b,AMORTIGUADORES,Amortiguadores,car,435,shock-absorber,
688bf07e20d85dee5225632b,COPELAS DEL AMORTIGUADOR,Copelas del amortiguador,car,436,shock-absorber-bushing,
688bf07e20d85dee5225632b,GUARDAPOLVOS AMORTIGUADOR Y DE SUSPENSIÓN,Guardapolvos de amortiguador y de suspensión,car,437,shock-absorber-boot,
688bf07e20d85dee5225632b,SOPORTE DE AMORTIGUADOR,Soporte de amortiguador,car,438,shock-absorber-mount,
688bf07e20d85dee5225632b,SOPORTE PARACHOQUES,Soporte de parachoques,car,439,bumper-mount,
688bf07e20d85dee5225632b,MUELLES DE SUSPENSIÓN,Muelles de suspensión,car,440,spring,
688bf07e20d85dee5225632b,CAJA DE MUELLES,Caja de muelles,car,441,spring-housing,
688bf07e20d85dee5225632b,KIT DE SUSPENSIÓN DE MUELLES,Kit de suspensión de muelles,car,442,spring-suspension-kit,
688bf07e20d85dee5225632b,KIT DE SUSPENSIÓN DE MUELLES AMORTIGUADORES,Kit de suspensión de muelles y amortiguadores,car,443,spring-shock-kit,
688bf07e20d85dee5225632b,BALLESTAS,Ballestas,car,444,leaf-spring,
688bf07e20d85dee5225632b,KIT DE REPARACIÓN DE LA SUSPENSIÓN,Kit de reparación de la suspensión,car,445,suspension-repair-kit,
688bf07e20d85dee5225632b,TORNILLO DE AJUSTE DE LA INCLINACIÓN,Tornillo de ajuste de la inclinación,car,446,camber-adjustment-bolt,
688bf07e20d85dee5225632b,AMORTIGUADOR TELESCÓPICO NEUMATICO,Amortiguador telescópico neumático,car,447,pneumatic-shock-absorber,
688bf07e20d85dee5225632b,COMPRESOR DEL SISTEMA DE AIRE COMPRIMIDO,Compresor del sistema de aire comprimido,car,448,air-compressor,
688bf07e20d85dee5225632b,GUARDAPOLVOS DE LA SUSPENSIÓN NEUMÁTICA,Guardapolvos de la suspensión neumática,car,449,air-suspension-boot,
688bf07e20d85dee5225632b,ACEITE HIDRÁULICO,Aceite hidráulico,car,450,hydraulic-oil,
688bf07e20d85dee5225632b,ESFERA DE SUSPENSIÓN,Esfera de suspensión,car,451,suspension-sphere,
688bf07e20d85dee5225632c,ESCOBILLAS DE LIMPIAPARABRISAS,Escobillas de limpiaparabrisas,car,452,windshield-wiper,
688bf07e20d85dee5225632c,BRAZO DE LIMPIAPARABRISAS,Brazo de limpiaparabrisas,car,453,wiper-arm,
688bf07e20d85dee5225632c,DETERNTE PARA LUNAS Y CRISTALES,Detergente para lunas y cristales,car,454,glass-cleaner,
688bf07e20d85dee5225632c,MOTOR DEL LIMPIAPARABRISAS,Motor del limpiaparabrisas,car,455,wiper-motor,
688bf07e20d85dee5225632c,VARILLAJE DE LIMPIAPARABRISAS,Varillaje de limpiaparabrisas,car,456,wiper-linkage,
688bf07e20d85dee5225632c,BOMBA DE LIMPIAPARBRISAS,Bomba de limpiaparabrisas,car,457,washer-pump,
688bf07e20d85dee5225632c,DEPOSITO DE LIMPIA PARABRISAS,Depósito de limpiaparabrisas,car,458,washer-reservoir,
688bf07e20d85dee5225632c,BOQUILLAS DE LIMPIAPARABRISAS,Boquillas de limpiaparabrisas,car,459,washer-nozzle,
688bf07e20d85dee5225632c,BOMBA DEL SISTEMA LAVAFAROS,Bomba del sistema lavafaros,car,460,headlight-washer-pump,
688bf07e20d85dee5225632c,EYECTOR DEL LAVAFAROS,Eyector del lavafaros,car,461,headlight-washer-nozzle,
688bf07e20d85dee5225632c,SENSOR NIVEL AGUA LAVADO,Sensor de nivel de agua de lavado,car,462,washer-level-sensor,
688bf07e20d85dee5225632c,CONMUTADOR EN LA COLUMNA DE DIRECCIÓN,Conmutador en la columna de dirección,car,463,steering-column-switch,
688bf07e20d85dee5225632c,RELE LIMPIAPARABRISAS,Relé de limpiaparabrisas,car,464,wiper-relay,
688bf07e20d85dee5225632c,CONECTOR DE MANGUITO DE LAVADO,Conector de manguito de lavado,car,465,washer-hose-connector,
688bf07e20d85dee5225632c,SENSOR DE LLUVIA,Sensor de lluvia,car,466,rain-sensor,
688bf07e20d85dee5225632c,ESCOBILLA LIMPIAFAROS,Escobilla limpiafaros,car,467,headlight-wiper,
688bf07e20d85dee5225632d,SILENCIADOR TRASERO,Silenciador trasero,car,468,rear-muffler,
688bf07e20d85dee5225632d,SILENCIADOR INTERMEDIO,Silenciador intermedio,car,469,intermediate-muffler,
688bf07e20d85dee5225632d,TUBOS DE ESCAPE,Tubos de escape,car,470,exhaust-pipe,
688bf07e20d85dee5225632d,CATALIZADOR,Catalizador,car,471,catalytic-converter,
688bf07e20d85dee5225632d,FILTRO DE PARTÍCULAS,Filtro de partículas,car,472,particulate-filter,
688bf07e20d85dee5225632d,JUEGO DE MONATAJE DEL SISTEMA DE ESCAPE,Juego de montaje del sistema de escape,car,473,exhaust-mount-kit,
688bf07e20d85dee5225632d,TUBO FLEXIBLE DE ESCAPE,Tubo flexible de escape,car,474,flexible-exhaust-pipe,
688bf07e20d85dee5225632d,SILENCIADOR POSTERIOR,Silenciador posterior,car,475,rear-silencer,
688bf07e20d85dee5225632d,COLA DE ESCAPE,Cola de escape,car,476,exhaust-tail,
688bf07e20d85dee5225632d,SONDA LAMBDA,Sonda lambda,car,477,lambda-sensor,
688bf07e20d85dee5225632d,SENSOR PRESIÓN GAS DE ESCAPE,Sensor de presión de gas de escape,car,478,exhaust-pressure-sensor,
688bf07e20d85dee5225632d,SENSOR DE TEMPERATURA DE LOS GASES DE ESCAPE,Sensor de temperatura de los gases de escape,car,479,exhaust-temperature-sensor,
688bf07e20d85dee5225632d,RECONVERSIÓN EURO 1/ EURO2/ D3,Reconversión Euro 1/ Euro 2/ D3,car,480,euro-conversion,
688bf07e20d85dee5225632d,MÓDULO DOSIFICADOR,Módulo dosificador,car,481,dosing-module,
688bf07e20d85dee5225632d,VÁLVULA EGR,Válvula EGR,car,482,egr-valve,
688bf07e20d85dee5225632d,JUNTA DE VÁLVULA EGR,Junta de válvula EGR,car,483,egr-valve-gasket,
688bf07e20d85dee5225632d,VÁLVULA DE AIRE SECUNDARIO,Válvula de aire secundario,car,484,secondary-air-valve,
688bf07e20d85dee5225632d,BOMBA DE AIRE SECUNDARIO,Bomba de aire secundario,car,485,secondary-air-pump,
688bf07e20d85dee5225632d,REFRIGERADOR DE GAS DE ESCAPE,Refrigerador de gas de escape,car,486,exhaust-gas-cooler,
688bf07e20d85dee5225632d,SOPORTE TUBO DE ESCAPE,Soporte de tubo de escape,car,487,exhaust-pipe-bracket,
688bf07e20d85dee5225632d,JUNTA DE ESCAPE,Junta de escape,car,488,exhaust-gasket,
688bf07e20d85dee5225632d,ABRAZADERA DE TUBO DE ESCAPE,Abrazadera de tubo de escape,car,489,exhaust-pipe-clamp,
