categoryId,name,description,vehicleType,order,icon,image
688be19c6ac83beacbf4fb39,LIQUIDO DE FRENO,Líquido de freno,car,234,brake-fluid,
688be19c6ac83beacbf4fb39,TUBERIAS DE FRENO,Tuberías de freno,car,235,brake-pipe,
688be19c6ac83beacbf4fb39,ACUMULADOR DE PRESIÓN DEL SISTEMA DE FRENOS,Acumulador de presión del sistema de frenos,car,236,brake-pressure-accumulator,
688be19c6ac83beacbf4fb39,CABLE DE FRENO DE MANO,Cable de freno de mano,car,237,handbrake-cable,
688be19c6ac83beacbf4fb39,ZAPATAS DE FRENO DE MANO,Zapatas de freno de mano,car,238,handbrake-shoe,
688be19c6ac83beacbf4fb39,MANDO DEL FRENO MANO ELÉCTRO,Mando del freno de mano eléctrico,car,239,handbrake-lever,
688be19c6ac83beacbf4fb39,SENSOR ABS,Sensor ABS,car,240,abs-sensor,
688be19c6ac83beacbf4fb39,ANILLO DE SENSOR DE ABS,Anillo de sensor de ABS,car,241,abs-ring,
688be19c6ac83beacbf4fb39,MODULO ABS,Módulo ABS,car,242,abs-module,
688be19c6ac83beacbf4fb39,CILINDRO PRINCIPAL DE FRENO,Cilindro principal de freno,car,243,brake-master-cylinder,
688be19c6ac83beacbf4fb39,KIT DE REPARACIÓN DE FRENO,Kit de reparación de freno,car,244,brake-repair-kit,
688be19c6ac83beacbf4fb39,KIT DE REPARACIÓN DE LA BOMBA DE FRENO,Kit de reparación de la bomba de freno,car,245,brake-pump-repair-kit,
688be19c6ac83beacbf4fb39,DEPOSITO LIQUIDO DE FRENOS,Depósito de líquido de frenos,car,246,brake-fluid-reservoir,
688be19c6ac83beacbf4fb39,CILINDRO DE FRENO RUEDA,Cilindro de freno de rueda,car,247,brake-wheel-cylinder,
688be19c6ac83beacbf4fb39,KIT DE REPARACIÓN DEL BOMBIN DE FRENO,Kit de reparación del bombín de freno,car,248,brake-cylinder-repair-kit,
688be19c6ac83beacbf4fb39,SERVOFRENO,Servofreno,car,249,brake-booster,
688be19c6ac83beacbf4fb39,DEPRESOR DE FENO,Depresor de freno,car,250,brake-depressor,
688be19c6ac83beacbf4fb39,REPARTIDO DE FRENO,Repartidor de freno,car,251,brake-proportioning-valve,
688be19c6ac83beacbf4fb39,PRODUCTOS DE LIMPIEZA DEL FRENO Y EMBRAGUE,Productos de limpieza del freno y embrague,car,252,brake-cleaner,
688be19c6ac83beacbf4fb39,PINTURA PINZA DE FENO,Pintura de pinza de freno,car,253,brake-caliper-paint,
688be19c6ac83beacbf4fb39,SPRAYS Y AEROSOLES TÉCNICOS,Sprays y aerosoles técnicos,car,254,spray,
688be19c6ac83beacbf4fb39,PASTA DE MONTAJE PARA TUBOS DE ESCAPE,Pasta de montaje para tubos de escape,car,255,exhaust-paste,
688be19c6ac83beacbf4fb39,LUBRICANTES,Lubricantes para frenos,car,256,lubricant,
688be19c6ac83beacbf4fb39,KIT DE EPARACIÓN EJE DE FRENO DE ESTACIONAMIENTO,Kit de reparación del eje de freno de estacionamiento,car,257,parking-brake-repair-kit,
688be19c6ac83beacbf4fb39,SENSOR DE ACELERACIÓN LONGITUDINAL / TRANSVERSAL,Sensor de aceleración longitudinal y transversal,car,258,acceleration-sensor,
688be19c6ac83beacbf4fb39,RELÉ SAB,Relé SAB,car,259,relay,
688be19c6ac83beacbf4fb39,SENSOR DE RECORRIDO DEL PEDAL,Sensor de recorrido del pedal,car,260,pedal-sensor,
688be19c6ac83beacbf4fb39,UNIDAD DE CONTROL DEL ABS / ASR,Unidad de control del ABS / ASR,car,261,abs-control-unit,
688be19c6ac83beacbf4fb39,FORRO DE FRENOS ALTO RENDIMIENTO,Forro de frenos de alto rendimiento,car,262,high-performance-brake-lining,
688be19c6ac83beacbf4fb39,FRENO DE DISCO ALTO RENDIMIENTO,Freno de disco de alto rendimiento,car,263,high-performance-brake-disc,
688be19c6ac83beacbf4fb39,HERRAMIENTAS DE FRENO,Herramientas de freno,car,264,brake-tools,
688be19c6ac83beacbf4fb39,FRENO DE MANO,Freno de mano,car,265,handbrake,
688be19c6ac83beacbf4fb39,FRENO DE TAMBOR,Freno de tambor,car,266,brake-drum,
688be19c6ac83beacbf4fb3a,FILTRO DE ACEITE,Filtro de aceite,car,267,oil-filter,
688be19c6ac83beacbf4fb3a,FILTRO DE AIRE,Filtro de aire,car,268,air-filter,
688be19c6ac83beacbf4fb3a,FILTRO DE HABITÁCULO,Filtro de habitáculo,car,269,cabin-filter,
688be19c6ac83beacbf4fb3a,FILTRO DE COMBUSTIBLE,Filtro de combustible,car,270,fuel-filter,
688be19c6ac83beacbf4fb3a,FILTRO DE BOMBA DE COMBUSTIBLE,Filtro de bomba de combustible,car,271,fuel-pump-filter,
688be19c6ac83beacbf4fb3a,JUEGO DE FILTRO,Juego de filtros,car,272,filter-kit,
688be19c6ac83beacbf4fb3a,FILTRO CAJA DE CAMBIOS AUTOMATICA,Filtro de caja de cambios automática,car,273,transmission-filter,
688be19c6ac83beacbf4fb3a,KIT PIEZAS CAMBIO ACEITE CAJA AUTOMÁTICA,Kit de piezas para cambio de aceite de caja automática,car,274,transmission-oil-change-kit,
688be19c6ac83beacbf4fb3a,FILTRO DESHIDRATADOR,Filtro deshidratador,car,275,dehydrator-filter,
688be19c6ac83beacbf4fb3a,FILTRO HIDRÁULICO DE DIRECCIÓN,Filtro hidráulico de dirección,car,276,power-steering-filter,
688be19c6ac83beacbf4fb3a,FILTRO DE AIRE DEPORTIVO,Filtro de aire deportivo,car,277,sport-air-filter,
688be19c6ac83beacbf4fb3a,JUNTA DEL SOPORTE DEL FILTRO DE ACEITTE DEL MOTOR,Junta del soporte del filtro de aceite del motor,car,278,gasket,
688be19c6ac83beacbf4fb3a,MANGUITO DE ADMISIÓN DEL MOTOR,Manguito de admisión del motor,car,279,intake-hose,
688be19c6ac83beacbf4fb3a,VÁLVULA DEL FILTRO DE COMBUSTIBLE,Válvula del filtro de combustible,car,280,valve,
688be19c6ac83beacbf4fb3a,CÁRTER DEL FILTRO DE COMBUSTIBLE,Cárter del filtro de combustible,car,281,filter-housing,
688be19c6ac83beacbf4fb3a,SOPORTE DE LA CAJA DEL FILTRO DE AIRE,Soporte de la caja del filtro de aire,car,282,air-filter-bracket,
688be19c6ac83beacbf4fb3a,FILTRO DE AIRE SECUNDARIO,Filtro de aire secundario,car,283,secondary-air-filter,
688be19c6ac83beacbf4fb3a,LLAVES PARA FILTROS,Llaves para filtros,car,284,filter-wrench,
688be19c6ac83beacbf4fb3b,ACEITE DE MOTOR,Aceite de motor,car,285,oil,
688be19c6ac83beacbf4fb3b,ANTICONGELANTE,Anticongelante,car,286,antifreeze,
688be19c6ac83beacbf4fb3b,LIQUIDO DE FRENOS,Líquido de frenos,car,287,brake-fluid,
688be19c6ac83beacbf4fb3b,ACEITE DE TRANSMISIÓN AUTOMÁTICA,Aceite de transmisión automática,car,288,transmission-oil,
688be19c6ac83beacbf4fb3b,DETERGENTE PARA LUNAS Y CRISTALES,Detergente para lunas y cristales,car,289,glass-cleaner,
688be19c6ac83beacbf4fb3b,ACEITE DE LA DIRECCIÓN ASISTIDA,Aceite de la dirección asistida,car,290,power-steering-oil,
688be19c6ac83beacbf4fb3b,ACEITE HIDRÁULICO,Aceite hidráulico,car,291,hydraulic-oil,
688be19c6ac83beacbf4fb3b,LÍQUIDO DE ESCAPE DIPESEL / ADBLUE,Líquido de escape diésel / AdBlue,car,292,adblue,
688be19c6ac83beacbf4fb3b,AGUA DESTILADA,Agua destilada,car,293,distilled-water,
688be19c6ac83beacbf4fb3b,ADITIVOS DE ACEITE DE MOTOR,Aditivos de aceite de motor,car,294,oil-additive,
688be19c6ac83beacbf4fb3b,ADITIVOS Y TRATAMIENTOS PARA LA TRANSMISIÓN,Aditivos y tratamientos para la transmisión,car,295,transmission-additive,
688be19c6ac83beacbf4fb3b,ADITIVOS PARA FLUIDO HIDRÁULICO,Aditivos para fluido hidráulico,car,296,hydraulic-additive,
688be19c6ac83beacbf4fb3b,ADITIVOS DE COMBUSTIBLE,Aditivos de combustible,car,297,fuel-additive,
688be19c6ac83beacbf4fb3b,ADITIVOS DE TURBOCOMPRESOR,Aditivos de turbocompresor,car,298,turbo-additive,
688be19c6ac83beacbf4fb3d,FARO PRINCIPAL,Faro principal,car,299,headlight,
688be19c6ac83beacbf4fb3d,PILOTO TRASERO,Piloto trasero,car,300,taillight,
688be19c6ac83beacbf4fb3d,ESPEJO RETROVISOR,Espejo retrovisor,car,301,rearview-mirror,
688be19c6ac83beacbf4fb3d,CRISTAL ESPEJO RETROVISOR,Cristal del espejo retrovisor,car,302,mirror-glass,
688be19c6ac83beacbf4fb3d,PARACHOQUES,Parachoques,car,303,bumper,
688be19c6ac83beacbf4fb3d,GUARDABARROS,Guardabarros,car,304,fender,
688be19c6ac83beacbf4fb3d,CAPÓ,Capó,car,305,hood,
688be19c6ac83beacbf4fb3d,AMORTIGUADOR DE MALETERO,Amortiguador de maletero,car,306,trunk-damper,
688be19c6ac83beacbf4fb3d,AMORTIGUADOR DWE CAPÓ,Amortiguador del capó,car,307,hood-damper,
688be19c6ac83beacbf4fb3d,PILOTO INTERMITENTE,Piloto intermitente,car,308,turn-signal,
688be19c6ac83beacbf4fb3d,FAROS ANTINIEBLAS,Faros antiniebla,car,309,fog-light,
688be19c6ac83beacbf4fb3d,LUZ DE MATRÍCULA,Luz de matrícula,car,310,license-plate-light,
688be19c6ac83beacbf4fb3d,PIEZAS DEL FARO,Piezas del faro,car,311,headlight-parts,
688be19c6ac83beacbf4fb3d,LUZ DE FRENO ADICIONAL,Luz de freno adicional,car,312,additional-brake-light,
688be19c6ac83beacbf4fb3d,CRISTAL DEL FARO ANTINIEBLA DELANTERO,Cristal del faro antiniebla delantero,car,313,fog-light-glass,
688be19c6ac83beacbf4fb3d,LUZ ANTINIEBLA TRASERA,Luz antiniebla trasera,car,314,rear-fog-light,
688be19c6ac83beacbf4fb3d,REFLECTOR,Reflector,car,315,reflector,
688be19c6ac83beacbf4fb3d,LUZ DE APARCAMIENTO,Luz de aparcamiento,car,316,parking-light,
688be19c6ac83beacbf4fb3d,PIEZAS DE LUCES TRASERAS,Piezas de luces traseras,car,317,taillight-parts,
688be19c6ac83beacbf4fb3d,PIEZAS DE FAROS DE LUZ ANTINIEBLA,Piezas de faros de luz antiniebla,car,318,fog-light-parts,
688be19c6ac83beacbf4fb3d,LUZ DIURNA,Luz diurna,car,319,daytime-running-light,
688be19c6ac83beacbf4fb3d,LUZ DE MARCHA ATRÁS,Luz de marcha atrás,car,320,reverse-light,
688be19c6ac83beacbf4fb3d,LUCES DE FRENO,Luces de freno,car,321,brake-light,
688be19c6ac83beacbf4fb3d,CUBIERTA RETROVISOR EXTERIOR,Cubierta de retrovisor exterior,car,322,mirror-cover,
688be19c6ac83beacbf4fb3d,REJILLA PARACHOQUES,Rejilla de parachoques,car,323,bumper-grille,
688be19c6ac83beacbf4fb3d,REJILLA,Rejilla,car,324,grille,
688be19c6ac83beacbf4fb3d,MOLDURAS DE PARACHOQUE,Molduras de parachoques,car,325,bumper-molding,
688be19c6ac83beacbf4fb3d,SOPORTE DE PARACHOQUE,Soporte de parachoques,car,326,bumper-bracket,
688be19c6ac83beacbf4fb3d,REFUERZO PARAGOLPES,Refuerzo de paragolpes,car,327,bumper-reinforcement,
688be19c6ac83beacbf4fb3d,SENSORES DE APARCAMIENTO,Sensores de aparcamiento,car,328,parking-sensor,
688be19c6ac83beacbf4fb3d,FALDON DELANTERO,Faldón delantero,car,329,front-spoiler,
688be19c6ac83beacbf4fb3d,TAPA DEL ENGANCHE DE REMOLCADO,Tapa del enganche de remolcado,car,330,tow-hitch-cover,
688be19c6ac83beacbf4fb3d,PASO DE RUEDA,Paso de rueda,car,331,wheel-arch,
688be19c6ac83beacbf4fb3d,ALETINES,Aletines,car,332,side-skirt,
688be19c6ac83beacbf4fb3d,LÁMPARA PARA FAROS DE CARRETERA,Lámpara para faros de carretera,car,333,high-beam-bulb,
688be19c6ac83beacbf4fb3d,BOMBILLA PARA LUCES INTERMITENTES,Bombilla para luces intermitentes,car,334,turn-signal-bulb,
688be19c6ac83beacbf4fb3d,LÁMPARA DE LUZ DE MATRÍCULA,Lámpara de luz de matrícula,car,335,license-plate-bulb,
688be19c6ac83beacbf4fb3d,LÁMPARA DE FARO TRASERO,Lámpara de faro trasero,car,336,taillight-bulb,
688be19c6ac83beacbf4fb3d,LÁMPARA DE FARO,Lámpara de faro,car,337,headlight-bulb,
688be19c6ac83beacbf4fb3d,FAROS DE XENÓN,Faros de xenón,car,338,xenon-headlight,
688be19c6ac83beacbf4fb3d,LÁMPARA PARA FAROS DE LUZ ANTINIEBLA,Lámpara para faros de luz antiniebla,car,339,fog-light-bulb,
688be19c6ac83beacbf4fb3d,PUERTAS PIEZA,Puertas pieza,car,340,door,
688be19c6ac83beacbf4fb3d,POMO DE PUERTA,Pomo de puerta,car,341,door-handle,
688be19c6ac83beacbf4fb3d,CAERRADURA DE PUERTA,Cerradura de puerta,car,342,door-lock,
688be19c6ac83beacbf4fb3d,MOLDURAS,Molduras,car,343,molding,
688be19c6ac83beacbf4fb3d,PORTÓN TRASERO,Portón trasero,car,344,rear-hatch,
688be19c6ac83beacbf4fb3d,BOMBÍN DE CERRADURA,Bombín de cerradura,car,345,lock-cylinder,
688be19c6ac83beacbf4fb3d,JUNTA DE PARABRISAS,Junta de parabrisas,car,346,windshield-gasket,
688be19c6ac83beacbf4fb3d,CIERRE CENTRALIZADO,Cierre centralizado,car,347,central-locking,
688be19c6ac83beacbf4fb3d,JUNTA DEL MARCO DE LA PUERTA,Junta del marco de la puerta,car,348,door-frame-gasket,
688be19c6ac83beacbf4fb3d,SOPORTE DE RADIADOR,Soporte de radiador,car,349,radiator-support,
688be19c6ac83beacbf4fb3d,UMBRAL,Umbral,car,350,door-sill,
688be19c6ac83beacbf4fb3d,CHAPA LATERAL,Chapa lateral,car,351,side-panel,
688be19c6ac83beacbf4fb3d,CUBIERTA MOTOR,Cubierta del motor,car,352,engine-cover,
688be19c6ac83beacbf4fb3d,ALIJAMIENTO DEL GATO HIDRÁULICO,Alojamiento del gato hidráulico,car,353,jack-compartment,
688be19c6ac83beacbf4fb3d,PUENTE,Puente,car,354,beam,
688be19c6ac83beacbf4fb3d,PROTECTOR ANTIPOEMTRAMINENTO DEL MOTOR,Protector antipolvo del motor,car,355,engine-dust-protector,
688be19c6ac83beacbf4fb3d,LARGUERO,Larguero,car,356,side-member,
688be19c6ac83beacbf4fb3d,AMORTIGUACIÓN DEL COMPORTAMIENTO DE MOTOR,Amortiguación del comportamiento del motor,car,357,engine-mount,
688be19c6ac83beacbf4fb3d,DEPÓSITO DE COMBUSTIBLE,Depósito de combustible,car,358,fuel-tank,
688be19c6ac83beacbf4fb3d,VÁLVULA DE VENTILACIÓN DEL DEPÓSITO DEL COMBUSTIBLE,Válvula de ventilación del depósito de combustible,car,359,vent-valve,
688be19c6ac83beacbf4fb3d,INTERRUPTOR DE ENCENDIDO,Interruptor de encendido,car,360,ignition-switch,
688be19c6ac83beacbf4fb3d,LUNAS DE VENTANAS,Lunas de ventanas,car,361,window-glass,
688be19c6ac83beacbf4fb3d,PRODUCTOS DE LAVADO Y CUIDADO EXTERIOR DE AUTOS,Productos de lavado y cuidado exterior de automóviles,car,362,exterior-cleaner,
688be19c6ac83beacbf4fb3d,ESPONJAS TOALLITAS Y CEPILLOS,Esponjas toallitas y cepillos,car,363,sponges-towels-brushes,
688be19c6ac83beacbf4fb3d,PINTURAS AUTOMOTICES,Pinturas automotrices,car,364,automotive-paint,
688be19c6ac83beacbf4fb3d,PINTURAS PARA EL PARACHOQUES,Pinturas para el parachoques,car,365,bumper-paint,
688be19c6ac83beacbf4fb3d,PINTURA EN SPRAY DE COLOR RAL,Pintura en spray de color RAL,car,366,ral-spray-paint,
688be19c6ac83beacbf4fb3d,LACAS,Lacas,car,367,lacquer,
688be19c6ac83beacbf4fb3d,PRODUCTOS DESENGRASANTES POTENTES,Productos desengrasantes potentes,car,368,degreaser,
688be19c6ac83beacbf4fb3d,PINTURA PARA IMPRIMACIÓN DEL AUTOMÓVIL,Pintura para imprimación del automóvil,car,369,primer-paint,
688be19c6ac83beacbf4fb3d,ENDURECEDROES DE PINTURA,Endurecedores de pintura,car,370,paint-hardener,
688be19c6ac83beacbf4fb3d,DILUYENTES,Diluyentes,car,371,thinner,
688be19c6ac83beacbf4fb3d,CONVERTIDORES DE ÓXIDO,Convertidores de óxido,car,372,rust-converter,
688be19c6ac83beacbf4fb3d,RECUBRMIENTO ANTICORROSIVO,Recubrimiento anticorrosivo,car,373,anti-corrosion-coating,
688be19c6ac83beacbf4fb3d,PROTECTOR ANTIGRAVILLA,Protector antigravilla,car,374,stone-chip-protector,
688be19c6ac83beacbf4fb3d,CERA PARA CAVIDADES,Cera para cavidades,car,375,cavity-wax,
688be19c6ac83beacbf4fb3d,SELLADOR DE PARABRISAS Y VÍDRIO,Sellador de parabrisas y vidrio,car,376,windshield-sealant,
688be19c6ac83beacbf4fb3d,ADHEESIVO PARA VIDIRIO DE AUTOS Y PARABRISAS,Adhesivo para vidrio de automóviles y parabrisas,car,377,glass-adhesive,
688be19c6ac83beacbf4fb3d,PEGAMENTOS PARA PLÁSTICOS,Pegamentos para plásticos,car,378,plastic-adhesive,
688be19c6ac83beacbf4fb3d,MUELLE NEUMÁTICO CAPOTA,Muelle neumático de capota,car,379,hood-spring,
688be19c6ac83beacbf4fb3d,JUNTA DEL TECHO CORREDIZO,Junta del techo corredizo,car,380,sunroof-gasket,
688be19c6ac83beacbf4fb3d,JUNTA LUZ TRASERA,Junta de luz trasera,car,381,rear-light-gasket,
688be19c6ac83beacbf4fb3d,REVESTIMIENTO POSTERIOR,Revestimiento posterior,car,382,rear-trim,
688be19c6ac83beacbf4fb3d,BASTIDOR DE TECHO,Bastidor de techo,car,383,roof-frame,
688be19c6ac83beacbf4fb3d,LOTIPO,Lotipo,car,384,logo,
688be19c6ac83beacbf4fb3d,PLACA DE MATRÍCULA Y SOPORTE,Placa de matrícula y soporte,car,385,license-plate-bracket,
688be19c6ac83beacbf4fb3d,SOPORTE DEL SENSOR DE AYUDA AL APARCAMIENTO,Soporte del sensor de ayuda al aparcamiento,car,386,parking-assist-bracket,
688be19c6ac83beacbf4fb3d,PANEL DEL PISO Y PANEL DEL BAJOS,Panel del piso y panel de bajos,car,387,floor-panel,
688be19c6ac83beacbf4fb3d,SUJECIÓN DEL RADIADOR,Sujeción del radiador,car,388,radiator-mount,
688be19c6ac83beacbf4fb3d,INTERMITENTE LATERAL,Intermitente lateral,car,389,side-indicator,
688be19c6ac83beacbf4fb3d,PARABRISAS,Parabrisas,car,390,windshield,
688be19c6ac83beacbf4fb3d,LUNA TRASERA,Luna trasera,car,391,rear-window,
688be19c6ac83beacbf4fb3d,CRISTAL FARO,Cristal de faro,car,392,headlight-glass,
688be19c6ac83beacbf4fb3d,CAERADURA PORTÓN TRASERO,Cerradura del portón trasero,car,393,hatch-lock,
688be19c6ac83beacbf4fb3d,SOPORTE DE3 BATERÍA,Soporte de batería,car,394,battery-holder,
688be19c6ac83beacbf4fb3d,ALETINES,Aletines,car,395,side-skirt,
688be19c6ac83beacbf4fb3e,COJNETE DE RUEDA,Cojinete de rueda,car,396,wheel-bearing,
688be19c6ac83beacbf4fb3e,BRAZO DE SUSPENSIÓN,Brazo de suspensión,car,397,suspension-arm,
688be19c6ac83beacbf4fb3e,SILENTBLOCK BARRA ESTABILIZADORA,Silentblock de barra estabilizadora,car,398,stabilizer-bushing,
688be19c6ac83beacbf4fb3e,JUEGO DE REPARACIÓN BRAZO DE SUSPENSIÓN,Juego de reparación de brazo de suspensión,car,399,suspension-arm-repair-kit,
688be19c6ac83beacbf4fb3e,CONTROL DE PRESIÓN DE NEUMÁTICOS,Control de presión de neumáticos,car,400,tire-pressure-monitor,
688be19c6ac83beacbf4fb3e,BUJE DE RUEDA,Buje de rueda,car,401,wheel-bushing,
688be19c6ac83beacbf4fb3e,RETÉN DEL BUJE DE RUEDA,Retén del buje de rueda,car,402,bushing-seal,
688be19c6ac83beacbf4fb3e,TUERCA DEL MUÑON DEL EJE,Tuerca del muñón del eje,car,403,kingpin-nut,
688be19c6ac83beacbf4fb3e,SILENTBLOCK BRAZO SUSPENSIÓN,Silentblock de brazo de suspensión,car,404,suspension-arm-bushing,
688be19c6ac83beacbf4fb3e,KIT DE MONTAJE DE LA BARRA OSCILANTE,Kit de montaje de la barra oscilante,car,405,swing-arm-mount-kit,
688be19c6ac83beacbf4fb3e,KIT DE REPARACIÓN DE LA SUSPENSIÓN,Kit de reparación de la suspensión,car,406,suspension-repair-kit,
688be19c6ac83beacbf4fb3e,TORNILLO DE AJUSTE DE LA INCLINACIÓN,Tornillo de ajuste de la inclinación,car,407,camber-adjustment-bolt,
688be19c6ac83beacbf4fb3e,BARRA ESTABILIZADORA,Barra estabilizadora,car,408,stabilizer-bar,
688be19c6ac83beacbf4fb3e,KIT DE REPARACIÓN DE LA BARRA DE ACOPLAMIENTO,Kit de reparación de la barra de acoplamiento,car,409,link-repair-kit,
688be19c6ac83beacbf4fb3e,SOPORTE DE LA BARRA ESTABLIZADORA,Soporte de la barra estabilizadora,car,410,stabilizer-bracket,
688be19c6ac83beacbf4fb3e,RÓTULA AXIAL DE DIRECCIÓN,Rótula axial de dirección,car,411,steering-ball-joint,
688be19c6ac83beacbf4fb3e,FUELLE DE DIRECCIÓN,Fuelle de dirección,car,412,steering-boot,
688be19c6ac83beacbf4fb3e,ROÓTULA DE SUSPENSIÓN,Rótula de suspensión,car,413,suspension-ball-joint,
688be19c6ac83beacbf4fb3e,KIT DE REPARACIÓN DE LA RÓTULA DE LA SUSPENSIÓN,Kit de reparación de la rótula de la suspensión,car,414,suspension-ball-joint-repair-kit,
688be19c6ac83beacbf4fb3e,COPELAS DEL AMORTIGUADOR,Copelas del amortiguador,car,415,shock-absorber-bushing,
688be19c6ac83beacbf4fb3e,GUARDAPOLVOS AMORTIGUADOR Y DE SUSPENSIÓN,Guardapolvos de amortiguador y de suspensión,car,416,shock-absorber-boot,
688be19c6ac83beacbf4fb3e,BALLESTAS,Ballestas,car,417,leaf-spring,
688be19c6ac83beacbf4fb3e,TORNILLOS DE RUEDA,Tornillos de rueda,car,418,wheel-bolt,
688be19c6ac83beacbf4fb3e,ENSANCHAMIENTO ANCHO VÍA,Ensanchamiento de ancho de vía,car,419,wheel-spacer,
688be19c6ac83beacbf4fb3e,TACO DE MOTOR,Taco de motor,car,420,engine-mount,
688be19c6ac83beacbf4fb3e,SOPORTE DE LA CAJA DE CAMBIOS,Soporte de la caja de cambios,car,421,transmission-mount,
688be19c6ac83beacbf4fb3e,BUJE EJE,Buje de eje,car,422,axle-bushing,
688be19c6ac83beacbf4fb3e,PUENTE,Puente,car,423,beam,
688be19c6ac83beacbf4fb3e,SENSOR DE ABS,Sensor de ABS,car,424,abs-sensor,
688be19c6ac83beacbf4fb3e,ANILLO DE SENSOR DE ABS,Anillo de sensor de ABS,car,425,abs-ring,
688be19c6ac83beacbf4fb3e,MANGUETA,Mangueta,car,426,steering-knuckle,
688be19c6ac83beacbf4fb3e,CAJA COJINETE RUEDA,Caja cojinete de rueda,car,427,wheel-bearing-housing,
688be19c6ac83beacbf4fb3e,PIVOTE DE DIRECCIPÓN,Pivote de dirección,car,428,steering-pivot,
688be19c6ac83beacbf4fb3e,PASTA DE MONTAJE PARA TUBOS DE ESCAPE,Pasta de montaje para tubos de escape,car,429,exhaust-paste,
688be19c6ac83beacbf4fb3e,SPRAYS Y AEROSOLES TÉCNICOS,Sprays y aerosoles técnicos,car,430,spray,
688be19c6ac83beacbf4fb3e,FIJADORES DE ROSCA,Fijadores de rosca,car,431,thread-locker,
688be19c6ac83beacbf4fb3e,SUSPENSIÓN DE LA CABINA,Suspensión de la cabina,car,432,cabin-suspension,
688be19c6ac83beacbf4fb3e,HERRAMIENTAS PARA SUSPENSIÓN,Herramientas para suspensión,car,433,suspension-tools,
688be19c6ac83beacbf4fb3e,CASQUILLO DEL PIVOTE DE LA MANGUETA,Casquillo del pivote de la mangueta,car,434,steering-knuckle-bushing,
688be19c6ac83beacbf4fb3f,AMORTIGUADORES,Amortiguadores,car,435,shock-absorber,
688be19c6ac83beacbf4fb3f,COPELAS DEL AMORTIGUADOR,Copelas del amortiguador,car,436,shock-absorber-bushing,
688be19c6ac83beacbf4fb3f,GUARDAPOLVOS AMORTIGUADOR Y DE SUSPENSIÓN,Guardapolvos de amortiguador y de suspensión,car,437,shock-absorber-boot,
688be19c6ac83beacbf4fb3f,SOPORTE DE AMORTIGUADOR,Soporte de amortiguador,car,438,shock-absorber-mount,
688be19c6ac83beacbf4fb3f,SOPORTE PARACHOQUES,Soporte de parachoques,car,439,bumper-mount,
688be19c6ac83beacbf4fb3f,MUELLES DE SUSPENSIÓN,Muelles de suspensión,car,440,spring,
688be19c6ac83beacbf4fb3f,CAJA DE MUELLES,Caja de muelles,car,441,spring-housing,
688be19c6ac83beacbf4fb3f,KIT DE SUSPENSIÓN DE MUELLES,Kit de suspensión de muelles,car,442,spring-suspension-kit,
688be19c6ac83beacbf4fb3f,KIT DE SUSPENSIÓN DE MUELLES AMORTIGUADORES,Kit de suspensión de muelles y amortiguadores,car,443,spring-shock-kit,
688be19c6ac83beacbf4fb3f,BALLESTAS,Ballestas,car,444,leaf-spring,
688be19c6ac83beacbf4fb3f,KIT DE REPARACIÓN DE LA SUSPENSIÓN,Kit de reparación de la suspensión,car,445,suspension-repair-kit,
688be19c6ac83beacbf4fb3f,TORNILLO DE AJUSTE DE LA INCLINACIÓN,Tornillo de ajuste de la inclinación,car,446,camber-adjustment-bolt,
688be19c6ac83beacbf4fb3f,AMORTIGUADOR TELESCÓPICO NEUMATICO,Amortiguador telescópico neumático,car,447,pneumatic-shock-absorber,
688be19c6ac83beacbf4fb3f,COMPRESOR DEL SISTEMA DE AIRE COMPRIMIDO,Compresor del sistema de aire comprimido,car,448,air-compressor,
688be19c6ac83beacbf4fb3f,GUARDAPOLVOS DE LA SUSPENSIÓN NEUMÁTICA,Guardapolvos de la suspensión neumática,car,449,air-suspension-boot,
688be19c6ac83beacbf4fb3f,ACEITE HIDRÁULICO,Aceite hidráulico,car,450,hydraulic-oil,
688be19c6ac83beacbf4fb3f,ESFERA DE SUSPENSIÓN,Esfera de suspensión,car,451,suspension-sphere,
688be19c6ac83beacbf4fb40,ESCOBILLAS DE LIMPIAPARABRISAS,Escobillas de limpiaparabrisas,car,452,windshield-wiper,
688be19c6ac83beacbf4fb40,BRAZO DE LIMPIAPARABRISAS,Brazo de limpiaparabrisas,car,453,wiper-arm,
688be19c6ac83beacbf4fb40,DETERNTE PARA LUNAS Y CRISTALES,Detergente para lunas y cristales,car,454,glass-cleaner,
688be19c6ac83beacbf4fb40,MOTOR DEL LIMPIAPARABRISAS,Motor del limpiaparabrisas,car,455,wiper-motor,
688be19c6ac83beacbf4fb40,VARILLAJE DE LIMPIAPARABRISAS,Varillaje de limpiaparabrisas,car,456,wiper-linkage,
688be19c6ac83beacbf4fb40,BOMBA DE LIMPIAPARBRISAS,Bomba de limpiaparabrisas,car,457,washer-pump,
688be19c6ac83beacbf4fb40,DEPOSITO DE LIMPIA PARABRISAS,Depósito de limpiaparabrisas,car,458,washer-reservoir,
688be19c6ac83beacbf4fb40,BOQUILLAS DE LIMPIAPARABRISAS,Boquillas de limpiaparabrisas,car,459,washer-nozzle,
688be19c6ac83beacbf4fb40,BOMBA DEL SISTEMA LAVAFAROS,Bomba del sistema lavafaros,car,460,headlight-washer-pump,
